Temperature,TDS,TURBIDITY,pH,Target
29.01338814,16.05409345,454.8890196,7.197287769,GOOD
30.13970535,17.29078196,426.4898166,7.992331628,GOOD
29.94591841,17.25124494,426.4666285,8.130244374,GOOD
29.91873092,299.9446854,489.9235784,8.016972945,BAD
29.99844587,17.28850688,426.5417595,8.142387311,GOOD
29.06827622,16.10920663,455.0070057,7.034661203,GOOD
29.1448517,249.8053754,452.9658342,5.866765155,BAD
30.01044325,17.2916896,426.6451636,8.059065316,GOOD
28.96902546,250.15273,453.0217601,5.903684202,BAD
29.11031575,16.26325679,454.9984221,7.027189074,GOOD
28.96603618,15.979353,455.0990894,7.241122683,GOOD
29.05516226,249.9300731,453.1157563,5.976896783,BAD
29.98394868,300.0831721,489.9771097,8.034303679,BAD
28.93397911,16.08728559,454.9017221,7.066579042,GOOD
28.925516,15.84875933,455.013767,7.18270102,GOOD
28.99051579,250.0524834,452.9142391,5.85686693,BAD
28.99177772,249.8505497,452.9382731,6.13883756,BAD
29.01010135,249.8760221,453.1841681,5.859726472,BAD
28.94412981,16.00192079,454.9918921,7.156350131,GOOD
29.81362086,17.37602345,426.7930166,8.152510176,GOOD
29.08162471,249.79389,452.9624055,5.959574034,BAD
29.98359667,299.938622,490.0270633,7.906361051,BAD
30.10845507,17.44637684,426.5828307,8.15486012,GOOD
29.05480927,250.0188523,452.8369989,6.156045878,BAD
30.20229593,300.2194892,489.9625771,7.983932003,BAD
28.95879362,16.10865404,455.0118263,7.118794876,GOOD
30.08359717,17.45329322,426.4669347,7.919482512,GOOD
30.05032248,300.0939743,490.2572256,8.125673527,BAD
30.0114261,17.5439339,426.5800421,8.204592223,GOOD
29.99235541,17.36119213,426.7715919,8.058980259,GOOD
29.96322606,17.4095605,426.6402196,7.97818715,GOOD
28.99537902,250.1041628,453.0438121,6.00823346,BAD
30.02730692,299.8138785,490.0692048,8.15565284,BAD
29.92205914,299.8916307,489.9697066,8.077013875,BAD
30.10305044,299.9935223,489.9153966,8.046054926,BAD
29.98461581,300.0383422,490.1094538,7.833851943,BAD
29.0976466,15.87527031,454.9933688,6.964847154,GOOD
28.88458238,249.9700498,452.875446,6.053679494,BAD
30.07403163,300.0128669,489.8270072,7.952546897,BAD
28.8808737,249.9490938,452.994576,6.070308439,BAD
30.04361286,299.8903949,489.9077456,8.013561581,BAD
30.03837559,299.9913095,489.9446503,7.941392035,BAD
29.27347485,249.9811964,453.1776796,5.969766195,BAD
28.97119738,15.95900491,454.9516867,7.034020984,GOOD
30.01623532,17.37201906,426.5651401,7.92834392,GOOD
29.94469089,300.0607921,490.0880775,7.851100454,BAD
29.85030294,299.9722411,489.9966444,7.988419953,BAD
30.00417861,17.22743735,426.5753195,8.02046127,GOOD
29.06756126,16.06013148,454.9200552,7.089993099,GOOD
28.93059296,16.0415673,455.0610214,7.139348804,GOOD
30.10771269,17.41245427,426.5739546,8.073325203,GOOD
28.96080405,249.847566,452.9531951,6.017376535,BAD
29.95251292,299.9859401,490.0052325,8.039067278,BAD
28.91415182,16.11602829,455.1156466,7.110893903,GOOD
28.88634,250.0813512,453.0346602,6.020532039,BAD
28.93430714,16.10120327,454.9874295,7.08756943,GOOD
28.83409102,15.92640172,454.9229994,7.007148009,GOOD
30.10834542,17.41331402,426.6220114,8.06328148,GOOD
28.92598762,250.0166685,452.783455,6.024576479,BAD
28.98754911,15.95895414,454.9495078,7.121083048,GOOD
30.15322973,17.51219985,426.5848382,8.162245298,GOOD
30.02519673,17.41471756,426.6084662,8.071510268,GOOD
30.06412537,17.46750322,426.6027998,8.034975592,GOOD
28.89074908,249.8830242,453.1129329,6.190313317,BAD
30.07893227,300.1874545,490.0280688,8.017178289,BAD
30.20192825,17.35718223,426.6671542,8.150936148,GOOD
29.9611874,17.60033465,426.6193073,7.997462149,GOOD
30.13430323,300.0063509,490.2112507,8.071580156,BAD
28.99553742,249.9838005,452.9837897,6.115857871,BAD
28.92105125,250.0150859,452.8245786,6.213991758,BAD
30.0433008,300.1215301,490.1158021,8.138672394,BAD
30.18148959,17.32421929,426.6735085,8.058516431,GOOD
30.02253812,17.3878645,426.5770715,8.154345507,GOOD
30.00842909,17.55610304,426.671918,8.027336045,GOOD
28.87187157,15.98959294,455.0083689,7.042005586,GOOD
28.94625914,15.84117861,455.0185352,6.911826069,GOOD
29.99765534,17.41579361,426.5207695,8.144720076,GOOD
29.09081202,249.9924179,452.9025263,6.183047039,BAD
30.0101593,300.0332601,490.0164106,7.927860521,BAD
29.90484441,17.27478326,426.5788079,8.016147006,GOOD
29.9788386,17.31318855,426.5687473,8.129909173,GOOD
30.1057153,17.31337879,426.500649,8.001509659,GOOD
29.04202674,16.08411021,454.9551988,6.962855727,GOOD
30.2056644,17.15580946,426.6256276,7.877596981,GOOD
29.22001411,15.94726729,454.9732081,7.009821902,GOOD
29.93721625,299.9450904,490.0717006,8.216453853,BAD
29.15121761,250.0874163,452.9845645,6.00429457,BAD
30.0614986,299.9914976,489.948678,8.066391519,BAD
29.07334936,15.95461891,455.0415265,6.958661725,GOOD
28.90226393,250.0595379,452.8684441,5.890550303,BAD
29.12334772,16.03313451,454.9174942,7.142260297,GOOD
29.10649606,16.01323318,454.8191075,7.059395205,GOOD
30.06524165,299.8855488,490.0839579,8.00975675,BAD
30.01465014,17.55083135,426.6961934,8.088041987,GOOD
28.98448957,250.0952043,453.152357,6.007041787,BAD
30.18282143,17.17844408,426.4046891,7.981435083,GOOD
28.93920124,250.0784776,453.0765616,6.024857213,BAD
28.86222748,15.92309985,455.0196003,7.025406172,GOOD
28.90908296,16.03260256,454.9266745,6.880235923,GOOD
29.88342773,17.51432212,426.6087625,8.403158354,GOOD
30.08074405,17.33106913,426.4266459,7.850819112,GOOD
28.90768571,16.2081708,455.043561,6.920726282,GOOD
30.04912582,17.54906322,426.736934,8.071232611,GOOD
29.155404,15.73033299,455.0542255,7.034173646,GOOD
30.06534565,17.43130554,426.8994165,8.0755944,GOOD
28.85520719,250.1674468,453.0054193,6.053774412,BAD
29.97199429,17.4053762,426.6380284,8.008267918,GOOD
28.98201267,15.99155469,454.8345759,7.16214876,GOOD
29.97694303,17.492822,426.6703892,8.115543022,GOOD
30.06040908,17.45016257,426.5368316,8.022460791,GOOD
29.98432565,17.54891516,426.7056269,8.236808078,GOOD
28.94346925,250.0215469,452.920787,5.856328731,BAD
29.81036657,300.1279291,490.0554535,8.174487223,BAD
30.10038409,17.42589508,426.4608419,8.237005487,GOOD
30.08451488,17.39526712,426.5922411,8.038112001,GOOD
29.94102797,17.24367468,426.6453189,8.082103935,GOOD
29.07704621,250.0334427,452.9612833,6.020886664,BAD
29.18458825,16.05638026,454.9804337,6.890822067,GOOD
29.8931273,17.38827278,426.6986678,7.905609518,GOOD
29.01557648,249.9742176,452.8924839,6.058779065,BAD
30.02707092,300.0662924,490.0006219,7.864376939,BAD
28.83178449,249.9026921,452.8050926,6.141128037,BAD
30.07332594,17.31391622,426.5823931,8.081209179,GOOD
28.95291036,250.033548,453.0417652,6.005501985,BAD
29.8578658,17.29378241,426.5501913,7.946125571,GOOD
29.10039798,16.04714249,455.0852451,7.004050752,GOOD
29.12029754,249.8552151,453.018695,6.07093414,BAD
28.92443639,16.05710869,454.8958488,6.951938508,GOOD
28.97261424,15.93672956,455.1804209,6.887705738,GOOD
28.84445314,15.86188778,454.9072855,6.839710844,GOOD
29.9764397,299.8064271,489.8820781,8.230725726,BAD
29.05433251,249.9599541,453.0733687,5.857845025,BAD
28.89709296,16.14039876,455.1874707,7.088252506,GOOD
30.02775897,17.39098499,426.7553546,8.078447251,GOOD
29.94638473,17.40176277,426.5351473,8.125671125,GOOD
29.00130621,16.13513215,455.1046172,7.027911735,GOOD
29.89828482,299.901554,490.1374034,8.087521397,BAD
29.04378349,249.963999,453.0702305,5.899301368,BAD
29.042712,250.0635705,453.1388548,6.090021986,BAD
30.08856557,17.36197757,426.7595972,8.055287498,GOOD
29.06696618,250.0672546,452.8030611,6.03860199,BAD
29.07121792,15.95396625,454.9484376,7.143376163,GOOD
28.8842619,16.18284151,454.988632,7.016834209,GOOD
30.02791808,17.36986722,426.5826509,8.032049878,GOOD
29.95976462,17.3487878,426.6309646,7.977252641,GOOD
30.14783547,17.47551672,426.6167522,7.943172539,GOOD
28.95874795,15.83385828,454.9768266,7.09470595,GOOD
29.94017379,17.41670294,426.468056,8.000887035,GOOD
28.96415943,16.20119484,455.0594674,7.059782435,GOOD
29.11408034,250.0788566,453.0917084,5.934664068,BAD
29.05128122,15.94809203,455.0274626,6.981844054,GOOD
29.07037109,250.2104793,452.9769944,6.129012758,BAD
29.97914602,299.8959246,490.0131111,7.872692837,BAD
30.08585965,17.52042641,426.6067691,7.99923837,GOOD
30.16655056,299.918183,489.9297452,7.8852183,BAD
30.00667528,299.9962694,490.0686519,7.954924885,BAD
28.8091635,250.0798239,452.7911248,6.001744422,BAD
29.12235654,250.0017628,452.9350951,5.948555371,BAD
28.94988399,16.16149781,455.103321,7.122648342,GOOD
29.93650915,17.37287914,426.3769926,8.1476985,GOOD
29.07966051,15.90774155,454.9016475,7.018974802,GOOD
29.15677239,249.9761477,453.1460729,6.165323108,BAD
29.14917424,15.8553631,454.9566124,6.889184508,GOOD
29.1769456,16.05912932,455.0210981,6.998595153,GOOD
28.86422569,16.04035809,455.2604275,7.215428278,GOOD
30.03305229,299.9557535,490.1514104,8.019487395,BAD
29.00955983,16.19159961,454.9204091,6.872984883,GOOD
30.1712018,299.7699257,490.1262405,7.906227636,BAD
29.10439682,16.1228519,455.064761,7.037650598,GOOD
28.89903418,16.0780087,455.1156618,6.968526914,GOOD
29.99544264,299.9229371,489.9922837,7.941601044,BAD
28.94059632,16.07334659,454.8558673,7.220592101,GOOD
28.99835832,250.0210924,453.1536775,5.989061211,BAD
30.14956017,299.8575416,490.0057624,8.033121405,BAD
30.09864615,17.37899374,426.517744,8.068772899,GOOD
28.99815889,15.99841911,454.8450478,6.969354527,GOOD
29.02622108,16.05914224,455.0343198,6.930269093,GOOD
29.10756223,15.94459004,455.0917573,6.985968935,GOOD
30.14277433,300.1565887,490.0119789,7.973056352,BAD
29.08386065,16.0079148,454.9587036,7.277255568,GOOD
30.06197857,17.34202844,426.5320152,7.901689102,GOOD
28.95225993,16.08115532,455.1356927,6.774237309,GOOD
28.98206723,15.98976563,454.9433745,7.076148025,GOOD
29.05112752,15.96108161,454.8237164,6.966311028,GOOD
29.96737936,17.52816637,426.6105522,8.022923948,GOOD
28.94497445,249.9406356,453.0523593,5.883304125,BAD
30.06611361,17.14150394,426.7465131,8.037735176,GOOD
29.85628202,299.9117951,489.8925249,7.930594659,BAD
28.94831253,16.05733663,455.280061,7.037904404,GOOD
28.86926913,250.1114137,452.9896175,5.827733343,BAD
29.05659307,250.1440735,452.8614099,6.011118456,BAD
29.01608159,15.90087782,455.0445889,7.039772289,GOOD
29.93580504,17.20516829,426.7861131,8.120878922,GOOD
29.0565806,249.9973404,452.8083007,5.994157005,BAD
30.1327591,299.9418199,489.9807749,7.816659185,BAD
28.98799061,250.0091089,452.9249148,6.099049366,BAD
29.01061187,249.7694974,453.1056668,6.09691786,BAD
28.86122855,250.0423528,453.142985,5.890590736,BAD
29.98319521,17.45485383,426.5320286,7.95446124,GOOD
30.05342106,299.795279,489.9828956,7.948564249,BAD
29.95294601,17.67026144,426.4556286,8.106545388,GOOD
29.11309214,249.9829086,452.9837152,6.027343331,BAD
28.98958546,16.08331344,455.0732165,7.050290338,GOOD
29.82145671,299.9200996,489.8862183,8.09009141,BAD
28.83145813,249.8861734,453.0711218,6.031651366,BAD
30.17275129,300.0022266,490.0556692,8.132480029,BAD
29.09835373,249.997222,452.9573831,6.092935182,BAD
28.78571473,15.9896799,454.8897666,6.895450202,GOOD
28.99388504,15.99770578,455.0506234,7.014541963,GOOD
30.09447727,300.2720948,489.9408872,8.136201688,BAD
29.9099257,17.4675831,426.6851371,8.185496621,GOOD
29.08672294,250.2231543,452.9373266,6.050281219,BAD
28.93147369,249.8710101,452.9621389,6.134694536,BAD
28.89273463,15.92934997,454.9405171,7.013543001,GOOD
29.94604178,300.1280728,489.9272396,8.027978704,BAD
28.95008596,250.1074063,453.0229522,6.072726667,BAD
30.21367282,17.22317511,426.6247571,7.895995647,GOOD
29.07200972,249.9518389,452.96655,5.985501069,BAD
29.90365757,17.59338612,426.6793888,7.946711814,GOOD
28.98480469,250.1562379,452.9779374,5.993449517,BAD
29.0515058,249.9694144,453.0933844,5.863203333,BAD
29.99226522,299.9176477,489.8116005,8.063125374,BAD
29.85511292,17.48765646,426.5607978,8.100353043,GOOD
29.0356786,15.99864419,454.9970584,6.976461524,GOOD
29.87386445,17.30605472,426.5292379,8.03364015,GOOD
29.05837402,249.9857358,453.0777261,5.917868857,BAD
29.08253162,16.05913531,455.1720456,6.970516844,GOOD
28.91899619,249.9416978,452.9011259,5.958676822,BAD
29.92506457,299.9840535,489.8902994,8.011756924,BAD
29.89685768,17.49810937,426.6417169,8.173306184,GOOD
29.89205781,17.52386817,426.6185918,8.015614255,GOOD
29.93956084,300.0753638,489.9333522,7.909898718,BAD
28.9742405,249.9258877,453.019484,6.187441538,BAD
29.02608795,249.9919616,452.843299,5.883133312,BAD
28.94894477,15.95544557,454.895336,6.95629589,GOOD
30.01618053,300.0401204,489.8946649,8.214812747,BAD
30.0861526,299.9225461,490.0351159,8.180110046,BAD
29.08403385,16.08523803,454.9132027,7.050093061,GOOD
28.9576353,16.22095849,455.056796,6.952280103,GOOD
29.22368646,249.8970839,453.0005174,5.925875688,BAD
28.95338733,249.986011,453.1099464,5.943598577,BAD
29.93089173,17.51506186,426.5092138,8.020489661,GOOD
29.99611865,300.2177361,490.0324234,8.070899488,BAD
28.94276213,15.7536825,455.0654439,7.083353229,GOOD
29.20165333,15.96656926,455.2451002,6.950722359,GOOD
28.84423229,249.9158676,452.9994187,5.945515398,BAD
28.94508864,16.17541524,455.0280793,7.191789768,GOOD
29.87133657,299.9320374,490.0436862,8.036894941,BAD
29.86808354,299.7466476,490.0005292,7.933854041,BAD
28.85925902,15.9837154,455.018793,6.94488956,GOOD
28.9883729,249.9691607,452.9810751,6.051702235,BAD
30.11220202,300.0928573,490.0080336,8.025400572,BAD
30.01312171,17.24829473,426.6037772,8.103212194,GOOD
30.03786234,300.0082581,489.9542318,8.066286909,BAD
29.06847251,250.0886368,452.8612912,6.233699762,BAD
28.91742489,249.9072923,452.7738515,6.033331843,BAD
29.97069547,17.38179464,426.4814057,8.251881201,GOOD
28.82157313,250.1981603,453.0600206,6.010319079,BAD
29.15360509,249.9781948,452.9034057,5.995116878,BAD
28.98291938,16.08507173,455.0136799,7.110886851,GOOD
28.97881091,16.11902678,454.9850616,7.060632464,GOOD
29.07321848,249.9088158,453.0545337,6.044804321,BAD
29.1666633,249.8247622,453.0459672,6.261275231,BAD
29.82698524,299.9274135,489.9756035,7.966826302,BAD
30.12339053,17.41193185,426.6836287,7.905450575,GOOD
29.87027411,300.007204,489.9752059,7.969373331,BAD
30.1370292,299.9977816,489.9394564,8.125478118,BAD
30.05491208,17.55821901,426.5962317,8.175638245,GOOD
28.97440471,16.05935509,454.8791396,7.138886008,GOOD
28.83459133,15.90819396,455.1752139,7.047990587,GOOD
29.93510988,17.24282846,426.7501603,7.998376019,GOOD
29.15332847,16.01503082,454.9948923,6.896225837,GOOD
28.77458802,250.0436851,452.8688104,6.127518442,BAD
29.98369263,17.37245014,426.7161958,8.104875972,GOOD
29.08452331,16.11198631,454.9084258,6.987457488,GOOD
30.04673958,299.9845868,489.9088409,7.763954281,BAD
29.91457532,300.0149224,490.1138329,8.04694808,BAD
30.04878408,300.1340641,489.9047919,7.98436948,BAD
29.89972829,300.004417,490.026534,8.031256597,BAD
29.13275625,250.0737031,453.0506772,6.017018413,BAD
29.9759233,299.9923268,490.1207202,8.083740753,BAD
29.81724316,299.9891476,489.9504391,8.076415875,BAD
30.03909385,17.31833497,426.7425408,8.127519605,GOOD
30.18811323,299.9693684,490.0898171,8.059186948,BAD
29.1503287,16.08490934,455.0013557,7.052277313,GOOD
30.02948372,17.46571132,426.4809826,8.210955533,GOOD
29.93799837,300.0244282,490.040472,8.077464599,BAD
29.88525279,300.0919237,490.2210548,7.887459619,BAD
30.05478918,17.27556294,426.9047596,8.117913549,GOOD
29.04563614,15.80157307,454.7990144,6.792976015,GOOD
29.84474771,299.8705624,489.8742231,7.999996159,BAD
29.93775952,17.32145046,426.5306447,8.180561184,GOOD
29.04825917,15.99148262,454.9185432,7.130588182,GOOD
28.935548,249.8562283,453.1073883,5.976017714,BAD
30.06926192,17.2678859,426.710278,8.046810771,GOOD
29.06957961,15.87042124,455.0128203,7.121604043,GOOD
28.98471329,15.78285143,454.9367969,6.988102947,GOOD
29.02222719,249.7933725,452.8540229,5.71469183,BAD
30.04761819,300.0408904,489.9309706,8.139515903,BAD
29.04517555,15.957107,454.9106496,6.915980958,GOOD
28.979946,249.9551093,453.1631884,5.937961366,BAD
30.17679653,299.9064254,489.8960207,8.102828814,BAD
28.9830433,16.10512204,455.092047,7.214899801,GOOD
29.05208521,250.0444717,452.9686033,5.917588672,BAD
30.15940874,17.46423469,426.7230819,8.009876882,GOOD
29.07243252,15.94530749,454.9125685,6.925211021,GOOD
29.18852121,16.0674025,454.9324169,7.060386896,GOOD
28.9698819,16.09419911,454.9336926,6.917713815,GOOD
29.06667722,249.9154454,453.0516135,5.961522483,BAD
29.01062124,249.9152256,453.0862364,5.954512791,BAD
30.04861754,17.42697077,426.6559124,8.120316966,GOOD
29.99915912,299.9978811,490.1417392,8.00676241,BAD
30.07775028,17.54383367,426.5621348,8.171742882,GOOD
29.05637783,15.99580816,454.9657575,7.152161892,GOOD
29.21315848,250.1369107,452.8409084,5.943742946,BAD
29.13151368,249.9502652,452.8538118,5.924720458,BAD
29.10740517,249.9612222,453.0670028,5.963385159,BAD
28.86880813,249.8717688,453.0482586,5.921801226,BAD
30.04921967,17.46100488,426.5098589,8.121531019,GOOD
29.91395006,299.9049292,489.9811264,8.122618859,BAD
28.9180331,250.0829788,453.0408788,6.130983907,BAD
29.70464695,17.43276566,426.7021468,8.05516156,GOOD
29.92530912,17.20785159,426.5540844,8.361827429,GOOD
28.92485966,249.9785152,452.9327051,5.874370889,BAD
30.11920686,300.2287053,490.119073,7.939698916,BAD
28.88026989,250.0006732,453.0468588,6.014537395,BAD
29.04419985,250.2364231,452.9236946,5.890936032,BAD
28.94287478,249.950891,453.093658,5.938439428,BAD
29.9129138,300.0672582,489.9412426,7.913292778,BAD
30.07590818,299.9116295,490.1856547,7.879022011,BAD
30.09600934,300.0890487,489.9816374,8.09156582,BAD
30.04412948,17.39833524,426.7613661,8.150018936,GOOD
29.87945291,299.8491542,490.1598026,7.865451959,BAD
29.98417349,300.0412102,490.0136214,7.996387039,BAD
30.0534007,17.44340517,426.5296329,8.010051883,GOOD
28.98303311,250.1692728,452.8477168,5.927440683,BAD
30.32688946,299.9716155,490.0014056,8.001385805,BAD
29.0359276,15.85081599,454.9124645,7.11393869,GOOD
30.19488722,17.37851013,426.5609021,8.167261201,GOOD
28.84007322,15.97729486,455.2055012,7.15051428,GOOD
28.92530737,15.90725459,455.0427238,7.031505417,GOOD
28.96429777,249.9249092,453.0188303,6.233791395,BAD
30.21063826,299.8964731,489.9037518,7.807931432,BAD
29.0146193,249.8972627,453.0845053,6.170415291,BAD
29.01568982,15.94682941,454.9868923,6.873703748,GOOD
30.10580038,17.38052149,426.4691311,8.115890657,GOOD
29.89502412,300.0820796,489.991933,7.96613564,BAD
29.94508109,17.41565688,426.4506231,8.095023397,GOOD
29.94422259,17.49795073,426.5863142,8.12869163,GOOD
28.89715623,249.8334399,452.9522798,5.961129745,BAD
29.99836265,17.32210019,426.5326375,8.118466441,GOOD
29.04600775,250.1371464,452.8734674,5.995238886,BAD
30.04460322,300.0594384,490.0372933,7.798095332,BAD
29.04079478,249.9718984,452.9134436,6.215568889,BAD
28.85635054,16.18943073,455.0441993,7.084449332,GOOD
29.15657704,15.95871759,454.9149875,7.028150427,GOOD
29.92750491,299.7846593,489.8715098,7.859789729,BAD
30.06091863,299.9723231,490.0156932,8.020910706,BAD
29.86839754,300.1437577,490.0336177,7.930317892,BAD
29.96933299,17.28031391,426.5994777,7.907264073,GOOD
29.88376693,300.0436232,489.860354,7.840075272,BAD
29.81980705,17.43167805,426.2774569,8.138699599,GOOD
29.93745157,299.9217019,490.1441996,7.924886676,BAD
30.0459034,300.0444451,489.9163467,7.886861025,BAD
28.95174323,16.06372051,455.0877474,7.000082423,GOOD
29.98350013,17.67043241,426.5429643,8.028249309,GOOD
30.06816606,300.0793369,489.9671434,8.223372651,BAD
30.01461447,17.36886339,426.4824856,8.119141919,GOOD
29.99470242,300.1681053,489.8402996,7.940574489,BAD
30.02217176,299.8713246,489.947387,7.929021149,BAD
29.11122287,16.01219606,454.9109424,7.049804085,GOOD
28.94862153,15.88289858,454.8560426,7.157086995,GOOD
29.91448928,300.0098246,490.0266817,8.028517427,BAD
28.98576618,16.06727388,454.9283019,7.046556561,GOOD
29.90305268,299.9719223,489.9207909,7.922137933,BAD
28.80637781,15.86770144,454.9690086,7.150609182,GOOD
29.89758234,17.44134026,426.5086365,8.15036321,GOOD
28.85951485,16.04025114,454.7699625,7.227574205,GOOD
29.02297598,16.00155212,455.0426715,7.103320465,GOOD
30.03698851,299.9434978,489.9884065,7.974818114,BAD
30.02661228,17.31552411,426.7080567,8.082081958,GOOD
28.99096148,15.70157605,455.0983393,7.040959643,GOOD
28.92565669,250.0034111,452.8945877,5.920699039,BAD
29.11548533,250.0627463,453.016793,5.939911817,BAD
29.84529286,17.33881477,426.7121616,8.152962439,GOOD
29.14694639,249.8314753,452.9645605,5.915598636,BAD
29.06993894,16.0523758,455.0314238,7.170795725,GOOD
28.94461015,249.9951148,452.8947257,6.016685523,BAD
30.10026399,17.3372989,426.4359158,8.118023919,GOOD
28.99816795,249.9501285,452.9203426,5.958631917,BAD
28.9443337,249.9565643,452.9603745,6.028092432,BAD
29.93518479,17.4789076,426.7200763,8.024681647,GOOD
29.15338332,250.1332028,452.9184201,6.092361336,BAD
29.19740659,15.87917119,455.0895606,7.151355373,GOOD
29.12243109,16.03020286,454.9012584,6.895866019,GOOD
30.07123399,300.0409793,490.018079,7.84464092,BAD
30.17375398,299.9861394,489.9980715,7.975099055,BAD
29.05489457,16.01918699,455.0670796,6.973999014,GOOD
29.01962203,15.93027592,455.0674563,6.95581299,GOOD
29.83595895,17.50468249,426.6287146,8.027219771,GOOD
29.94948761,299.9709039,490.093138,8.003174115,BAD
30.02985217,300.1080891,490.0950528,8.126167438,BAD
29.15300319,15.80629745,455.0786987,6.929592384,GOOD
30.1072332,299.8862395,490.0910353,8.130125058,BAD
30.01014456,17.51755919,426.5808005,8.014478194,GOOD
29.02079339,16.03920117,455.0147822,7.295213156,GOOD
29.05082049,249.9864641,452.9835241,5.865957315,BAD
30.01070698,299.8879585,489.9533165,7.975072206,BAD
28.91041635,249.9276271,452.9090052,6.094606316,BAD
30.07169506,300.0703909,490.0964517,8.025945089,BAD
29.13596372,250.0338495,452.9194877,5.743036345,BAD
29.78466051,300.0928396,490.1672017,7.99782605,BAD
30.00732462,17.31889148,426.8073476,8.123138663,GOOD
30.00285221,17.12719359,426.6935683,7.953875971,GOOD
28.82786275,16.06073176,455.1334646,7.147816213,GOOD
29.96324825,17.29849713,426.6392482,7.935855192,GOOD
30.16679537,299.866673,489.8058457,7.875785726,BAD
29.03086861,250.0261927,453.0112773,5.805056426,BAD
30.08977929,299.9678763,490.0272402,7.997061317,BAD
30.20879357,299.9498294,489.7099196,7.885780493,BAD
28.99737115,16.05838842,455.2062014,7.100824501,GOOD
29.02357435,250.0416631,452.9388601,5.713170645,BAD
28.88590944,15.95922755,454.9737933,6.831169181,GOOD
29.9260819,17.28944608,426.570706,8.03732416,GOOD
28.96048876,249.9468767,453.2197838,6.230275404,BAD
29.95245148,300.068621,489.875094,8.172947543,BAD
29.99884836,17.20070481,426.5539852,8.114684788,GOOD
28.98446,15.88489062,455.1107234,6.83483875,GOOD
30.00653922,300.0106607,490.0377458,8.151896432,BAD
29.08340689,16.12579459,455.0877503,6.902492395,GOOD
30.16314087,17.31526493,426.7414989,7.803144922,GOOD
29.04366179,15.91585825,455.146188,7.058222804,GOOD
30.12279266,17.11553814,426.4941239,7.954948707,GOOD
29.10229425,16.13809699,455.047654,7.130899033,GOOD
28.92939779,250.03472,452.9034984,6.02352033,BAD
28.93660429,249.9874108,453.1173578,5.812460034,BAD
30.17652811,299.9976967,490.0536503,7.978689511,BAD
28.95002416,15.95498472,454.8839168,7.095947541,GOOD
29.99517885,300.0832542,490.1559019,7.978505652,BAD
29.85506766,17.40964095,426.6452722,8.079721349,GOOD
28.92717942,250.1478028,453.1608637,6.01411954,BAD
29.79792798,17.40809025,426.4912642,7.953671126,GOOD
28.88000422,250.0153966,452.890898,5.912747128,BAD
29.01525827,250.0077469,453.0952229,6.094430015,BAD
28.99037733,15.91966301,454.9788884,6.889148741,GOOD
30.14594982,299.8277334,490.0360388,7.986713788,BAD
29.06761214,16.02834554,454.8539965,7.156579793,GOOD
30.10327873,17.35775432,426.5417897,8.084887684,GOOD
29.96597032,17.50546467,426.4190287,7.973784408,GOOD
28.92627367,250.0525196,452.8175117,5.878305432,BAD
29.91843565,17.40314519,426.6289516,8.012763561,GOOD
29.9711777,17.40638296,426.5237288,8.136252193,GOOD
29.88645626,17.27187583,426.6243803,8.121600033,GOOD
29.947636,299.9518752,490.0866327,7.973853191,BAD
29.03060644,15.99007329,455.000433,7.000403598,GOOD
30.03220689,17.40129496,426.7360705,8.017941974,GOOD
28.82821475,250.0272191,453.0361601,6.122158128,BAD
28.91771992,16.08102397,454.9743214,7.069380892,GOOD
29.93605655,300.0081086,490.1230289,7.858237922,BAD
29.84423894,17.53235082,426.6866534,8.092397228,GOOD
28.85935765,15.8667798,455.0273229,6.930348973,GOOD
29.86410136,299.8566504,490.1575407,8.053071039,BAD
29.03030482,16.12499086,454.9391897,7.057200978,GOOD
28.95745845,16.10184616,454.9605327,6.869477345,GOOD
29.98613042,17.53264603,426.5904889,7.946484811,GOOD
30.05087157,17.36583682,426.6776403,8.051597035,GOOD
28.93888285,250.0799168,453.0383892,5.93921376,BAD
29.13437758,15.87772519,455.1171314,7.034760981,GOOD
28.88569109,16.05876691,454.9982009,7.29696481,GOOD
29.14008383,249.9222714,453.0771879,5.974047906,BAD
28.86971134,15.76208238,455.111781,6.956373943,GOOD
29.02777198,249.9403236,452.9595838,6.020464195,BAD
29.19267357,249.970281,452.9119726,5.98676485,BAD
30.07601481,300.2145187,489.95983,7.964225737,BAD
29.81781473,17.44340522,426.6765852,8.171269942,GOOD
28.93394834,249.7937072,453.0050345,6.109389482,BAD
29.99036596,299.9871245,490.1601081,8.064289069,BAD
29.85961085,17.39567887,426.7405597,8.037565747,GOOD
30.10226433,17.27449453,426.4370668,8.146038827,GOOD
30.1686687,300.0806786,490.0114892,8.103958023,BAD
30.00671725,299.9855617,490.055001,7.998800406,BAD
30.1263811,17.39418255,426.6247145,8.025661951,GOOD
29.85547013,17.37033198,426.6465555,8.024683337,GOOD
29.02045376,249.9618672,452.9776632,5.916726925,BAD
30.08675515,17.49543997,426.4684544,7.941152838,GOOD
29.16491922,15.95048142,455.0086605,7.00953101,GOOD
30.00090395,17.47319339,426.5922949,7.978330275,GOOD
30.12880869,300.0059589,489.941055,7.96612056,BAD
29.09502552,250.1575517,452.9521151,5.999166107,BAD
29.04644269,250.0515157,453.031198,5.894661129,BAD
28.91326886,250.0349843,453.0885308,5.829864998,BAD
29.95595439,299.7545346,490.0700607,7.744125383,BAD
